歌手,歌名,链接
石川由依,シャンティア～しあわせのくに～ エンディング主題歌Ver.(映画サイズ),https://rapzh.com/songs/5835905
石川由依,HIKARI,https://rapzh.com/songs/5835911
石川由依,Viva! Spark!トロピカル～ジュ！プリキュア　withトロピカる部,https://rapzh.com/songs/5836348
石川由依,Viva! Spark!トロピカル～ジュ！プリキュア ～トロピカる部 Ver.～,https://rapzh.com/songs/5836359
石川由依,Viva! Spark!トロピカル～ジュ！プリキュア withトロピカる部(TVサイズ),https://rapzh.com/songs/5836372
石川由依,明日への途中で,https://rapzh.com/songs/6003498
石川由依,Go! Go! 最強ロボ,https://rapzh.com/songs/6356106
石川由依,13の冬,https://rapzh.com/songs/6421995
石川由依,物語のそばで (Instrumental),https://rapzh.com/songs/6464786
石川由依,My Story,https://rapzh.com/songs/8715622
戸松遥,Recovering the courage,https://rapzh.com/songs/4592342
戸松遥,みっつ数えて大集合!,https://rapzh.com/songs/4580278
戸松遥,つよいするどいしょうがくせい (offvocal),https://rapzh.com/songs/4580281
戸松遥,Lightning the lives,https://rapzh.com/songs/4592344
戸松遥,東京ウインターセッション,https://rapzh.com/songs/4938734
戸松遥,東京オータムセッション,https://rapzh.com/songs/4938735
戸松遥,東京サマーセッション,https://rapzh.com/songs/4938884
戸松遥,ウィンウィンシナジー,https://rapzh.com/songs/5829830
戸松遥,わが名は小学生,https://rapzh.com/songs/4580267
戸松遥,わが名は小学生 (off vocal),https://rapzh.com/songs/4580269
戸松遥,つよいするどいしょうがくせい,https://rapzh.com/songs/4580279
戸松遥,みっつ数えて大集合! (offvocal),https://rapzh.com/songs/4580280
戸松遥,secret base ~君がくれたもの~ (10 years after Ver.),https://rapzh.com/songs/4854452
戸松遥,motto☆派手にね!,https://rapzh.com/songs/4855084
戸松遥,Eyecatch! Too much!,https://rapzh.com/songs/4855143
戸松遥,courage,https://rapzh.com/songs/4855183
戸松遥,Resolution,https://rapzh.com/songs/4855184
戸松遥,モノクローム,https://rapzh.com/songs/4855911
戸松遥,motto☆派手にね!,https://rapzh.com/songs/4856147
戸松遥,あなたの幸せに私がなれるなら,https://rapzh.com/songs/4912622
戸松遥,やってこい!ダイスキ♥,https://rapzh.com/songs/4937056
戸松遥,secret base ～君がくれたもの～ (10 years after Ver.) (双声道版),https://rapzh.com/songs/4937182
戸松遥,secret base 〜君がくれたもの〜 (10 years after Ver.),https://rapzh.com/songs/5228959
戸松遥,ハナコトバ,https://rapzh.com/songs/5242519
阿澄佳奈,初めて恋をした記憶(TV EDIT),https://rapzh.com/songs/1777312
阿澄佳奈,fly (Otomedius X (Excellent!) Opening Theme) ~Short Ver.~,https://rapzh.com/songs/4730726
阿澄佳奈,fly,https://rapzh.com/songs/4730877
阿澄佳奈,センチメンタルに憧れて,https://rapzh.com/songs/4828854
阿澄佳奈,東京ウインターセッション,https://rapzh.com/songs/4938734
阿澄佳奈,東京オータムセッション,https://rapzh.com/songs/4938735
阿澄佳奈,東京サマーセッション,https://rapzh.com/songs/4938884
阿澄佳奈,ある日のA-TEC 第4幕,https://rapzh.com/songs/4828851
阿澄佳奈,1/2,https://rapzh.com/songs/4828853
阿澄佳奈,センチメンタルに憧れて (OFF VOCAL),https://rapzh.com/songs/4828855
阿澄佳奈,のんのんだより りぴーと! しゃっふる 2,https://rapzh.com/songs/4828856
阿澄佳奈,はなごのみ,https://rapzh.com/songs/4828857
阿澄佳奈,はなごのみ -インスト-,https://rapzh.com/songs/4828858
阿澄佳奈,はなごのみ (TV Size Ver),https://rapzh.com/songs/4828859
阿澄佳奈,夏色の風景,https://rapzh.com/songs/4828860
阿澄佳奈,夏色の風景 (Off Vocal),https://rapzh.com/songs/4828861
阿澄佳奈,のんのんだより！しゃっふる3,https://rapzh.com/songs/4828862
阿澄佳奈,SOMEONE ELSE,https://rapzh.com/songs/4855141
阿澄佳奈,NOW!!!GAMBLE,https://rapzh.com/songs/4855142
阿澄佳奈,初めて恋をした記憶,https://rapzh.com/songs/4937037
阿澄佳奈,曖昧ヘルツ,https://rapzh.com/songs/5242063
阿澄佳奈,ただいま,https://rapzh.com/songs/5448349
阿澄佳奈,できるかなって☆☆☆,https://rapzh.com/songs/5449072
阿澄佳奈,ずっと Be with you,https://rapzh.com/songs/5449837
石原夏織,キミしきる(Instrumental),https://rapzh.com/songs/4777830
石原夏織,Face to Face,https://rapzh.com/songs/4777835
石原夏織,フィービー・フィービー,https://rapzh.com/songs/4777836
石原夏織,キミしきる,https://rapzh.com/songs/4777841
石原夏織,TEMPEST(TV size ver.),https://rapzh.com/songs/4777849
石原夏織,CREATION×CREATION,https://rapzh.com/songs/4777855
石原夏織,empathy,https://rapzh.com/songs/4777858
石原夏織,モノローグ ~恋する乙女は眠れない!~,https://rapzh.com/songs/4777878
石原夏織,Chapter 4 王様ゲーム,https://rapzh.com/songs/4777886
石原夏織,You & I,https://rapzh.com/songs/4777821
石原夏織,Against.(Instrumental),https://rapzh.com/songs/4777822
石原夏織,You & I(Instrumental),https://rapzh.com/songs/4777823
石原夏織,Face to Face(Instrumental),https://rapzh.com/songs/4777824
石原夏織,フィービー・フィービー(Instrumental),https://rapzh.com/songs/4777825
石原夏織,Water Front(Instrumental),https://rapzh.com/songs/4777826
石原夏織,夜とワンダーランド(Instrumental),https://rapzh.com/songs/4777827
石原夏織,リトルシング(Instrumental),https://rapzh.com/songs/4777828
石原夏織,Crispy love(Instrumental),https://rapzh.com/songs/4777829
石原夏織,Diorama-Drama(Instrumental),https://rapzh.com/songs/4777831
石原夏織,TEMPEST(Instrumental),https://rapzh.com/songs/4777832
石原夏織,SUMMER DROP(Instrumental),https://rapzh.com/songs/4777833
石原夏織,Page Flip(Instrumental),https://rapzh.com/songs/4777834
石原夏織,Water Front,https://rapzh.com/songs/4777837
石原夏織,夜とワンダーランド,https://rapzh.com/songs/4777838
清浦夏実,旅の途中,https://rapzh.com/songs/4855083
清浦夏実,風さがし,https://rapzh.com/songs/4855991
清浦夏実,旅の途中,https://rapzh.com/songs/4856171
清浦夏実,花火,https://rapzh.com/songs/4909785
清浦夏実,旅の途中,https://rapzh.com/songs/4929141
清浦夏実,悲しいほど青く,https://rapzh.com/songs/5239434
清浦夏実,ホログラム,https://rapzh.com/songs/5451461
清浦夏実,虹色ポケット,https://rapzh.com/songs/5451501
清浦夏実,すぐそこにみえるもの,https://rapzh.com/songs/5451502
清浦夏実,旅の途中　TVsize,https://rapzh.com/songs/5568909
清浦夏実,Over The Rainbow,https://rapzh.com/songs/5807560
清浦夏実,僕らの合言叶,https://rapzh.com/songs/5817872
清浦夏実,Over The Rainbow,https://rapzh.com/songs/5897602
清浦夏実,Midnight Love Call,https://rapzh.com/songs/5976864
清浦夏実,夏の記憶,https://rapzh.com/songs/6291645
清浦夏実,パレット ~プチショート~,https://rapzh.com/songs/6295169
清浦夏実,約束のうた,https://rapzh.com/songs/6503501
清浦夏実,すぐそこにみえるもの -piano solo-,https://rapzh.com/songs/6635925
清浦夏実,仆らの合言叶 -piano solo-,https://rapzh.com/songs/6635957
清浦夏実,悲しいほど青く＜十九色 version＞,https://rapzh.com/songs/6635974
清浦夏実,僕らの合言葉,https://rapzh.com/songs/7211839
清浦夏実,風さがし-Instrumental-,https://rapzh.com/songs/7364890
清浦夏実,ホログラム(#25 version),https://rapzh.com/songs/8817967
清浦夏実,ネバーランド,https://rapzh.com/songs/9009539
千菅春香,夕暮れハッピーゴー (つぐみソロVer.),https://rapzh.com/songs/4723254
千菅春香,愛の詩 -words of love- Instrumental,https://rapzh.com/songs/4723247
千菅春香,愛の詩 -words of love-,https://rapzh.com/songs/4723243
千菅春香,Lonely Feather -a cappella version-,https://rapzh.com/songs/4723246
千菅春香,ドラマ「もーっと目指せ！シンデレラNo.1! -松永涼編-」,https://rapzh.com/songs/4723226
千菅春香,corolla,https://rapzh.com/songs/4723234
千菅春香,Lonely Feather,https://rapzh.com/songs/4723244
千菅春香,愛の太陽 -Intrumental-,https://rapzh.com/songs/4723249
千菅春香,ハルドリつぐみ -Instrumental-,https://rapzh.com/songs/4723256
千菅春香,心 アシンメトリー,https://rapzh.com/songs/4723262
千菅春香,One Life,https://rapzh.com/songs/4723225
千菅春香,One Life (オリジナル・カラオケ),https://rapzh.com/songs/4723227
千菅春香,ボーナス・トラック,https://rapzh.com/songs/4723228
千菅春香,Break On Through,https://rapzh.com/songs/4723229
千菅春香,プラネット・クレイドル,https://rapzh.com/songs/4723230
千菅春香,モモキュンソード,https://rapzh.com/songs/4723231
千菅春香,あなたの春香さん,https://rapzh.com/songs/4723232
千菅春香,ジュ・ジュテーム・コミュニケーション,https://rapzh.com/songs/4723233
千菅春香,リフレイン,https://rapzh.com/songs/4723235
千菅春香,絶滅危愚少女!,https://rapzh.com/songs/4723236
千菅春香,希望の花,https://rapzh.com/songs/4723237
千菅春香,TRY! TRY! TRY!,https://rapzh.com/songs/4723238
千菅春香,桃色ファンタジー,https://rapzh.com/songs/4723239
千菅春香,本当の声をあなたに預けたくて –haruka solo ver.-,https://rapzh.com/songs/4723240
儀武ゆう子,あしたの陽だまり,https://rapzh.com/songs/5809801
儀武ゆう子,夢の兆し,https://rapzh.com/songs/6259324
儀武ゆう子,キャッチ･ザ･レインボー,https://rapzh.com/songs/6299716
儀武ゆう子,爱はこの手が守るのだ,https://rapzh.com/songs/6441337
儀武ゆう子,パイナップル☆サマー,https://rapzh.com/songs/6444268
儀武ゆう子,SUPER LOVE,https://rapzh.com/songs/8823287
儀武ゆう子,かたちないもの,https://rapzh.com/songs/12553894
石田彰,【癒しのボーナストラック】彩木嵐士の「癒してあげちゃうよ♪」,https://rapzh.com/songs/4461606
石田彰,素直に伝える,https://rapzh.com/songs/4723296
石田彰,【放課後の恋人~始まりのチャイム~】~放課後のバイバイ!~,https://rapzh.com/songs/4461592
石田彰,【放課後の恋人~始まりのチャイム~】~始まりのチャイム~,https://rapzh.com/songs/4461593
石田彰,【放課後の恋人~番外編!~】緒方x姫川「~意地を張ったが負け!?~」,https://rapzh.com/songs/4461595
石田彰,【放課後の恋人~番外編!~】野々原x深國「~子供じゃないよ!~」,https://rapzh.com/songs/4461597
石田彰,【放課後の恋人~番外編!~】小早川x彩木「~想いは歌に乗せて~」,https://rapzh.com/songs/4461599
石田彰,【癒しのボーナストラック】野々原陸の「僕でも癒せるかな?」,https://rapzh.com/songs/4461600
石田彰,【癒しのボーナストラック】姫川悠の「オレが癒してやるぜ!」,https://rapzh.com/songs/4461601
石田彰,【癒しのボーナストラック】深國明彦の「癒しだけでい~の?」,https://rapzh.com/songs/4461608
石田彰,恋い慕う　劉備編,https://rapzh.com/songs/4723272
石田彰,モノローグ,https://rapzh.com/songs/4723290
石田彰,湖のほとりで,https://rapzh.com/songs/4723291
石田彰,知らないという事,https://rapzh.com/songs/4723295
石田彰,フリートーク,https://rapzh.com/songs/4723327
石田彰,お前が元気になってくんねぇーと困るんだよ!,https://rapzh.com/songs/4723337
石田彰,Important to you(乙女座の性质:相手に対してマメなところがある),https://rapzh.com/songs/4723358
石田彰,Seasonal Events~ハロウィン~,https://rapzh.com/songs/4723362
石田彰,东风(インストゥルメンタル),https://rapzh.com/songs/4723386
石田彰,マスカレード(カラオケ),https://rapzh.com/songs/4723391
石田彰,「言葉」,https://rapzh.com/songs/4460860
石田彰,【放課後の恋人~始まりのチャイム~】~放課後の探偵団~,https://rapzh.com/songs/4461590
石田彰,【放課後の恋人~始まりのチャイム~】~放課後の追跡劇~,https://rapzh.com/songs/4461591
石田彰,【癒しのボーナストラック】緒方杏平の「私の癒しが必要でしょう」,https://rapzh.com/songs/4461602
桑原由気,灼熱スイッチ,https://rapzh.com/songs/5450740
桑原由気,GIVE ME LOVE,https://rapzh.com/songs/5806820
桑原由気,愛のシュプリーム！(スーパーちょろゴンず ver.),https://rapzh.com/songs/5806821
桑原由気,イチズレシピ庶民部Ver.,https://rapzh.com/songs/5809742
桑原由気,めいど・うぃず・どらごんず︎❤︎,https://rapzh.com/songs/5811824
桑原由気,めいど・うぃず・どらごんず♥ (off vocal),https://rapzh.com/songs/5811825
桑原由気,青空のラプソディ(スーパーちょろゴンず ver.),https://rapzh.com/songs/5811830
桑原由気,"I love your love,my love",https://rapzh.com/songs/5811833
桑原由気,めいど・うぃず・どらごんずx(トール solo ver.),https://rapzh.com/songs/5811835
桑原由気,V字上昇Victory,https://rapzh.com/songs/6299564
桑原由気,『ヒコ』,https://rapzh.com/songs/7712413
桑原由気,THE DRAGON KING (from「メイドラゴンたちの日常」),https://rapzh.com/songs/9457131
桑原由気,Message from -SHINJYU-,https://rapzh.com/songs/10145557
桑原由気,『灰の記憶』,https://rapzh.com/songs/12468825
桑原由気,『光』,https://rapzh.com/songs/12468826
桑原由気,『キミがいるから』,https://rapzh.com/songs/12468827
桑原由気,『いつだってずっと』,https://rapzh.com/songs/12468828
桑原由気,イシュカン・コミュニケーション,https://rapzh.com/songs/12490362
桑原由気,イシュカン・コミュニケーション (TV size),https://rapzh.com/songs/12490377
桑原由気,おうちかえろ,https://rapzh.com/songs/12499066
桑原由気,オムライスとLoveの定義,https://rapzh.com/songs/12499075
桑原由気,A DAY IN THE DRAGON'S LIFE,https://rapzh.com/songs/12501287
桑原由気,○●つけまSHOW?!,https://rapzh.com/songs/12501289
桑原由気,絆 ~シンクロハーモニー~,https://rapzh.com/songs/12729315
日岡なつみ,1st Stage クリヤー☆,https://rapzh.com/songs/4723418
日岡なつみ,セカイセイフクのススメ,https://rapzh.com/songs/4723419
日岡なつみ,カラーズぱわーにおまかせろ! (琴葉Ver.),https://rapzh.com/songs/4723420
日岡なつみ,ミラクルカラーズ☆本日も異常ナシ! (琴葉Ver.),https://rapzh.com/songs/4723421
日岡なつみ,1st Stage クリヤー☆ (Instrumental),https://rapzh.com/songs/4723422
日岡なつみ,セカイセイフクのススメ (Instrumental),https://rapzh.com/songs/4723423
日岡なつみ,春への伝言,https://rapzh.com/songs/5448270
日岡なつみ,KUMAMIKO DANCING,https://rapzh.com/songs/5450689
日岡なつみ,ハッピーポー,https://rapzh.com/songs/5806862
日岡なつみ,HI-MA-DE GIRL,https://rapzh.com/songs/5819958
日岡なつみ,優しい風,https://rapzh.com/songs/6273168
日岡なつみ,些々の破音頭,https://rapzh.com/songs/6349937
日岡なつみ,KUMAMIKO DANCING (Freezer Bootleg Mix),https://rapzh.com/songs/6516607
日岡なつみ,KUMAMIKO DANCING (the sub account Flip),https://rapzh.com/songs/6912411
日岡なつみ,絆 -resonance-,https://rapzh.com/songs/7208209
日岡なつみ,KUMAMIKO DANCING (Yoswu Remix),https://rapzh.com/songs/7389162
日岡なつみ,キボウノウタ,https://rapzh.com/songs/9307488
日岡なつみ,キボウノウタ,https://rapzh.com/songs/9307562
日岡なつみ,トキメキ☆ミライ (C# Ver.),https://rapzh.com/songs/9307731
